service,service_call
Hotels_4,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-14', 'pickup_date': '2019-03-13', 'pickup_location': 'Union Station', 'pickup_time': '11:00', 'type': 'Standard'}}"
Hotels_4,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-14', 'pickup_date': '2019-03-09', 'pickup_location': 'Sky Harbor International Airport', 'pickup_time': '12:30', 'type': 'Standard'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'American', 'location': 'San Leandro'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'Burrito', 'has_vegetarian_options': 'True', 'location': 'Pleasanton', 'price_range': 'cheap'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'Italian', 'location': 'San Francisco', 'price_range': 'moderate'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'Japanese', 'location': 'San Francisco'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'Italian', 'has_vegetarian_options': 'True', 'location': 'Santa Clara'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'American', 'location': 'San Francisco'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'Japanese', 'location': 'San Francisco'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'Take-out', 'location': 'Sunnyvale'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'Indian', 'has_vegetarian_options': 'True', 'location': 'San Francisco'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'American', 'has_vegetarian_options': 'True', 'location': 'Lafayette'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'Japanese', 'location': 'San Mateo', 'price_range': 'moderate'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'American', 'location': 'Brentwood', 'price_range': 'moderate'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'American', 'location': 'Oakland'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'Japanese', 'location': 'San Francisco'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'Japanese', 'location': 'Pleasanton'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'Sandwich', 'location': 'Vacaville'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'Coffeehouse', 'location': 'Gilroy'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'French', 'location': 'Walnut Creek', 'price_range': 'moderate'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'Burmese', 'location': 'San Francisco'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'American', 'has_seating_outdoors': 'True', 'location': 'Alameda', 'price_range': 'moderate'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'Ethiopian', 'location': 'San Francisco'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'Halal', 'location': 'Santa Clara', 'price_range': 'moderate'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'Thai', 'has_vegetarian_options': 'True', 'location': 'San Francisco'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'Asian', 'has_vegetarian_options': 'True', 'location': 'Concord', 'price_range': 'cheap'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'Japanese', 'location': 'San Francisco'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'Moroccan', 'location': 'San Francisco'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'Italian', 'location': 'San Francisco'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'Korean', 'location': 'Newark'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'Tapas', 'location': 'San Francisco', 'price_range': 'pricey'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'Breakfast', 'has_seating_outdoors': 'True', 'location': 'Palo Alto', 'price_range': 'pricey'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'Mexican', 'location': 'Vallejo', 'price_range': 'moderate'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'Tapas', 'has_seating_outdoors': 'True', 'location': 'Burlingame'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'American', 'location': 'San Francisco'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'Sushi', 'location': 'Oakland'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'Italian', 'location': 'Benicia'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'Greek', 'location': 'San Francisco'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'Indian', 'location': 'Saratoga'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'Nepalese', 'location': 'Sonoma'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'Italian', 'location': 'Redwood City'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'Chinese', 'location': 'Pinole'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'Nicaraguan', 'has_vegetarian_options': 'True', 'location': 'Concord'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'Japanese', 'location': 'Berkeley'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'Brunch', 'location': 'San Francisco'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'Italian', 'location': 'Livermore'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'Japanese', 'location': 'South San Francisco'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'Tapas', 'location': 'San Mateo'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'Italian', 'location': 'Palo Alto'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'Chinese', 'location': 'San Jose', 'price_range': 'moderate'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'Seafood', 'location': 'Berkeley'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'Brunch', 'has_vegetarian_options': 'True', 'location': 'Napa'}}"
RentalCars_1,"{'method': 'FindRestaurants', 'parameters': {'category': 'American', 'location': 'Redwood City'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'category': 'Shopping Area', 'good_for_kids': 'True', 'location': 'Sydney'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'category': 'Performing Arts Venue', 'good_for_kids': 'True', 'location': 'New York'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'location': 'New York'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'category': 'Museum', 'location': 'New York'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'category': 'Museum', 'free_entry': 'True', 'good_for_kids': 'True', 'location': 'New York'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'free_entry': 'True', 'location': 'Kuala Lumpur'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'category': 'Park', 'good_for_kids': 'True', 'location': 'San Diego'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'location': 'New York'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'category': 'Museum', 'free_entry': 'True', 'good_for_kids': 'True', 'location': 'London'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'category': 'Park', 'good_for_kids': 'True', 'location': 'San Diego'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'good_for_kids': 'True', 'location': 'New York'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'location': 'Paris'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'location': 'New York'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'category': 'Place of Worship', 'location': 'Delhi'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'good_for_kids': 'True', 'location': 'Paris'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'category': 'Museum', 'good_for_kids': 'True', 'location': 'London'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'free_entry': 'True', 'good_for_kids': 'True', 'location': 'Toronto'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'category': 'Museum', 'free_entry': 'True', 'good_for_kids': 'True', 'location': 'Chicago'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'category': 'Nature Preserve', 'location': 'Vancouver'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'location': 'London'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'location': 'Chicago'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'location': 'London'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'location': 'New York'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'category': 'Performing Arts Venue', 'good_for_kids': 'True', 'location': 'London'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'category': 'Park', 'location': 'Vancouver'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'location': 'San Francisco'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'category': 'Park', 'location': 'Delhi'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'location': 'Toronto'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'good_for_kids': 'True', 'location': 'Nairobi'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'location': 'Phoenix'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'location': 'London'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'location': 'Toronto'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'location': 'Anaheim'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'category': 'Performing Arts Venue', 'free_entry': 'True', 'location': 'Toronto'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'location': 'London'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'free_entry': 'True', 'location': 'Los Angeles'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'category': 'Museum', 'good_for_kids': 'True', 'location': 'Paris'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'category': 'Museum', 'location': 'Toronto'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'location': 'New York'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'good_for_kids': 'True', 'location': 'Sydney'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'category': 'Performing Arts Venue', 'good_for_kids': 'True', 'location': 'London'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'good_for_kids': 'True', 'location': 'Paris'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'location': 'Los Angeles'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'good_for_kids': 'True', 'location': 'Philadelphia'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'free_entry': 'True', 'good_for_kids': 'True', 'location': 'New York'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'location': 'Chicago'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'location': 'San Francisco'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'location': 'San Francisco'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'category': 'Place of Worship', 'location': 'Kuala Lumpur'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'location': 'Los Angeles'}}"
Hotels_1,"{'method': 'FindAttractions', 'parameters': {'category': 'Theme Park', 'free_entry': 'True', 'location': 'Sydney'}}"
RideSharing_1,"{'method': 'PlaySong', 'parameters': {'playback_device': 'TV', 'song_name': 'Radioactive'}}"
RideSharing_1,"{'method': 'PlaySong', 'parameters': {'artist': 'Agnes Obel', 'playback_device': 'Bedroom speaker', 'song_name': 'Riverside'}}"
RideSharing_1,"{'method': 'PlaySong', 'parameters': {'song_name': 'Bad Habit'}}"
RideSharing_1,"{'method': 'PlaySong', 'parameters': {'playback_device': 'Bedroom speaker', 'song_name': 'Roots Reggae Music'}}"
RideSharing_1,"{'method': 'PlaySong', 'parameters': {'artist': 'Alec Benjamin', 'playback_device': 'TV', 'song_name': 'Boy In The Bubble'}}"
RideSharing_1,"{'method': 'PlaySong', 'parameters': {'playback_device': 'TV', 'song_name': 'Out Of Love'}}"
RideSharing_1,"{'method': 'PlaySong', 'parameters': {'playback_device': 'Bedroom speaker', 'song_name': 'Suave'}}"
RideSharing_1,"{'method': 'PlaySong', 'parameters': {'playback_device': 'Bedroom speaker', 'song_name': 'Cool Girl'}}"
RideSharing_1,"{'method': 'PlaySong', 'parameters': {'playback_device': 'Kitchen speaker', 'song_name': 'Girl Like You'}}"
RideSharing_1,"{'method': 'PlaySong', 'parameters': {'playback_device': 'Kitchen speaker', 'song_name': 'With You I Am'}}"
RideSharing_1,"{'method': 'PlaySong', 'parameters': {'playback_device': 'Kitchen speaker', 'song_name': 'Adorn'}}"
RideSharing_1,"{'method': 'PlaySong', 'parameters': {'playback_device': 'TV', 'song_name': 'Power'}}"
RideSharing_1,"{'method': 'PlaySong', 'parameters': {'playback_device': 'Bedroom speaker', 'song_name': 'Colder Weather'}}"
RideSharing_1,"{'method': 'PlaySong', 'parameters': {'playback_device': 'TV', 'song_name': 'Lahnga Lasar Ke'}}"
RideSharing_1,"{'method': 'PlaySong', 'parameters': {'playback_device': 'TV', 'song_name': 'Light It Up'}}"
RideSharing_1,"{'method': 'PlaySong', 'parameters': {'playback_device': 'Bedroom speaker', 'song_name': 'Laila Main Laila'}}"
RideSharing_1,"{'method': 'PlaySong', 'parameters': {'playback_device': 'TV', 'song_name': 'Are You Ready'}}"
RideSharing_1,"{'method': 'PlaySong', 'parameters': {'playback_device': 'TV', 'song_name': 'Night'}}"
RideSharing_1,"{'method': 'PlaySong', 'parameters': {'playback_device': 'TV', 'song_name': 'Barefoot In The Park'}}"
Weather_1,"{'method': 'PlaySong', 'parameters': {'playback_device': 'Kitchen speaker', 'song_name': 'Rats'}}"
Weather_1,"{'method': 'PlaySong', 'parameters': {'artist': 'Kozoria', 'playback_device': 'Bedroom speaker', 'song_name': 'Worst Ends'}}"
Weather_1,"{'method': 'PlaySong', 'parameters': {'playback_device': 'Bedroom speaker', 'song_name': 'Change Your Life'}}"
Weather_1,"{'method': 'PlaySong', 'parameters': {'artist': 'Skillet', 'playback_device': 'Kitchen speaker', 'song_name': 'The Resistance'}}"
Weather_1,"{'method': 'PlaySong', 'parameters': {'playback_device': 'Bedroom speaker', 'song_name': 'Love Will Remember'}}"
Weather_1,"{'method': 'PlaySong', 'parameters': {'playback_device': 'Kitchen speaker', 'song_name': 'First True Love'}}"
Weather_1,"{'method': 'PlaySong', 'parameters': {'playback_device': 'Kitchen speaker', 'song_name': 'I Lived It'}}"
Weather_1,"{'method': 'PlaySong', 'parameters': {'artist': 'Ruth B', 'playback_device': 'TV', 'song_name': 'Superficial Love'}}"
Weather_1,"{'method': 'PlaySong', 'parameters': {'artist': 'Ariana Grande', 'playback_device': 'Bedroom speaker', 'song_name': 'Be My Baby'}}"
Weather_1,"{'method': 'PlaySong', 'parameters': {'artist': 'Zayn Malik', 'playback_device': 'Kitchen speaker', 'song_name': 'Dusk Till Dawn'}}"
Weather_1,"{'method': 'PlaySong', 'parameters': {'playback_device': 'TV', 'song_name': 'Gold'}}"
Weather_1,"{'method': 'PlaySong', 'parameters': {'playback_device': 'TV', 'song_name': 'All On Me'}}"
Weather_1,"{'method': 'PlaySong', 'parameters': {'playback_device': 'TV', 'song_name': 'Adrenalize'}}"
Weather_1,"{'method': 'PlaySong', 'parameters': {'artist': 'Cody Johnson', 'playback_device': 'TV', 'song_name': 'With You I Am'}}"
Weather_1,"{'method': 'PlaySong', 'parameters': {'playback_device': 'TV', 'song_name': 'Wine For Me'}}"
Weather_1,"{'method': 'PlaySong', 'parameters': {'playback_device': 'Kitchen speaker', 'song_name': 'Bad Habit'}}"
Weather_1,"{'method': 'PlaySong', 'parameters': {'playback_device': 'TV', 'song_name': 'Help'}}"
Weather_1,"{'method': 'PlaySong', 'parameters': {'playback_device': 'Bedroom speaker', 'song_name': 'Mercy'}}"
Weather_1,"{'method': 'PlaySong', 'parameters': {'artist': 'Jon Pardi', 'playback_device': 'Kitchen speaker', 'song_name': 'Head Over Boots'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'Karura Forest', 'number_of_riders': '1', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'Giraffe Centre', 'number_of_riders': '1', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'Belmont Park', 'number_of_riders': '2', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'Bloedel Conservatory', 'number_of_riders': '3', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': ""Children's Creativity Museum"", 'number_of_riders': '2', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'Balboa Park', 'number_of_riders': '2', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'American Church in Paris', 'number_of_riders': '1', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': '3D Toronto sign', 'number_of_riders': '1', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'Aquarium of the Pacific', 'number_of_riders': '1', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'Angel Stadium of Anaheim', 'number_of_riders': '1', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'Aquaboulevard', 'number_of_riders': '1', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'Adventure Island', 'number_of_riders': '1', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'Alcatraz Island', 'number_of_riders': '1', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'Pixar Pier', 'number_of_riders': '1', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'Acuario Inbursa', 'number_of_riders': '1', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'Aquarium of the Pacific', 'number_of_riders': '1', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'Adventure Island', 'number_of_riders': '3', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'Columbia Center', 'number_of_riders': '1', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'Barnes Foundation', 'number_of_riders': '1', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'Birch Aquarium at Scripps Institution of Oceanography', 'number_of_riders': '1', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'Balboa Park', 'number_of_riders': '1', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': '56 Signers of the Declaration of Independence Memorial', 'number_of_riders': '3', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'Disney California Adventure Park', 'number_of_riders': '2', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'Balboa Park', 'number_of_riders': '1', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'Japanese Tea Garden', 'number_of_riders': '3', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'Alcatraz', 'number_of_riders': '1', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': '92nd Street Y', 'number_of_riders': '2', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'The Queen Mary', 'number_of_riders': '1', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'California Museum', 'number_of_riders': '3', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': '92nd Street Y', 'number_of_riders': '1', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'National Academy of Sciences', 'number_of_riders': '2', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'Christmas Tree Lane', 'number_of_riders': '1', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'Mission Escape Atlanta', 'number_of_riders': '2', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': '360 CHICAGO', 'number_of_riders': '4', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'Golden Gate Park', 'number_of_riders': '1', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': ""Brooklyn Children's Museum"", 'number_of_riders': '1', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'Harry Bridges Memorial Park', 'number_of_riders': '1', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'Forestiere Underground Gardens', 'number_of_riders': '1', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': '360 CHICAGO', 'number_of_riders': '1', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'Balboa Park', 'number_of_riders': '3', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'Acuario Inbursa', 'number_of_riders': '2', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'Arte Carrillo Gil Museum', 'number_of_riders': '1', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'Featherdale Wildlife Park', 'number_of_riders': '1', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'Bodies The Exhibition', 'number_of_riders': '3', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'Giraffe Centre', 'number_of_riders': '1', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'Barnes Foundation', 'number_of_riders': '4', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'Aquarium of the Bay', 'number_of_riders': '1', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'Angels Flight Railway', 'number_of_riders': '1', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': ""DISCOVERY Children's Museum"", 'number_of_riders': '1', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': '360 CHICAGO', 'number_of_riders': '2', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'St. Lawrence Market', 'number_of_riders': '1', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'Angels Flight Railway', 'number_of_riders': '1', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'Christmas Tree Lane', 'number_of_riders': '4', 'shared_ride': 'True'}}"
Weather_1,"{'method': 'GetRide', 'parameters': {'destination': 'Art Gallery of New South Wales', 'number_of_riders': '1', 'shared_ride': 'True'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'Portland', 'date': '2019-03-12', 'event_name': 'Erica Fernandez', 'number_of_seats': '1'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'Los Angeles', 'date': '2019-03-06', 'event_name': 'Usc Vs Utah', 'number_of_seats': '2'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'San Francisco', 'date': '2019-03-05', 'event_name': 'Giants Vs Brewers', 'number_of_seats': '1'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'New York', 'date': '2019-03-02', 'event_name': 'Mets Vs Cubs', 'number_of_seats': '4'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'New York', 'date': '2019-03-13', 'event_name': 'Amber Run Brooklyn', 'number_of_seats': '1'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'New York', 'date': '2019-03-14', 'event_name': 'Amber Run Brooklyn', 'number_of_seats': '1'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'Philadelphia', 'date': '2019-03-12', 'event_name': 'Eagles Vs Cowboys', 'number_of_seats': '3'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'Los Angeles', 'date': '2019-03-12', 'event_name': 'Dodgers Vs Diamondbacks', 'number_of_seats': '2'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'Vancouver', 'date': '2019-03-08', 'event_name': 'Whitecaps Vs Colorado Rapids', 'number_of_seats': '1'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'Philadelphia', 'date': '2019-03-07', 'event_name': 'Don Broco', 'number_of_seats': '3'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'Los Angeles', 'date': '2019-03-02', 'event_name': 'Bill Callahan', 'number_of_seats': '3'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'San Diego', 'date': '2019-03-05', 'event_name': 'Bastille', 'number_of_seats': '2'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'New York', 'date': '2019-03-04', 'event_name': 'Blowout Music Festival', 'number_of_seats': '2'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'Los Angeles', 'date': '2019-03-12', 'event_name': 'Jordan Rakei', 'number_of_seats': '2'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'New York', 'date': '2019-03-13', 'event_name': 'Mets Vs Braves', 'number_of_seats': '1'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'New York', 'date': '2019-03-13', 'event_name': 'Mets Vs Braves', 'number_of_seats': '2'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'Vancouver', 'date': '2019-03-08', 'event_name': 'Colin James', 'number_of_seats': '1'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'New York', 'date': '2019-03-08', 'event_name': 'Americo', 'number_of_seats': '3'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'San Diego', 'date': '2019-03-04', 'event_name': 'Tuxedo', 'number_of_seats': '1'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'Seattle', 'date': '2019-03-10', 'event_name': 'Mariners Vs Angels', 'number_of_seats': '3'}}"
